entity_id,product_type,channel,entered_date,iso_week,potential_value_vnd,final_stage,drop_transition,drop_reason
E03947,premium_application,mobile_app,2026-05-09,19,103000000,traffic,traffic_to_submission,did_not_submit
E03948,partner_application,agent_referral,2026-05-05,19,6000000,traffic,traffic_to_submission,abandoned_before_submit
E03949,standard_application,web,2026-05-05,19,43000000,traffic,traffic_to_submission,did_not_submit
E03950,standard_application,mobile_app,2026-05-28,22,14000000,traffic,traffic_to_submission,abandoned_before_submit
E03951,standard_application,agent_referral,2026-05-02,18,32000000,traffic,traffic_to_submission,abandoned_before_submit
E03952,premium_application,web,2026-05-15,20,171000000,traffic,traffic_to_submission,did_not_submit
E03953,standard_application,web,2026-05-05,19,34000000,traffic,traffic_to_submission,abandoned_before_submit
E03954,standard_application,mobile_app,2026-05-01,18,24000000,traffic,traffic_to_submission,abandoned_before_submit
E03955,standard_application,web,2026-05-23,21,42000000,traffic,traffic_to_submission,not_ready
E03956,standard_application,mobile_app,2026-05-06,19,45000000,traffic,traffic_to_submission,did_not_submit
E03957,premium_application,web,2026-05-29,22,176000000,traffic,traffic_to_submission,did_not_submit
E03958,standard_application,mobile_app,2026-05-17,20,21000000,traffic,traffic_to_submission,did_not_submit
E03959,standard_application,web,2026-05-16,20,47000000,traffic,traffic_to_submission,did_not_submit
E03960,standard_application,web,2026-05-25,22,34000000,traffic,traffic_to_submission,abandoned_before_submit
E03961,premium_application,mobile_app,2026-05-31,22,169000000,submitted,submission_to_approval,docs_invalid
E03962,standard_application,mobile_app,2026-05-31,22,42000000,traffic,traffic_to_submission,abandoned_before_submit
E03963,standard_application,mobile_app,2026-05-18,21,12000000,traffic,traffic_to_submission,duplicate_entry
E03964,standard_application,web,2026-05-30,22,55000000,traffic,traffic_to_submission,no_partner_selected
E03965,premium_application,mobile_app,2026-05-21,21,141000000,traffic,traffic_to_submission,abandoned_before_submit
E03966,premium_application,web,2026-05-02,18,172000000,traffic,traffic_to_submission,did_not_submit
E03967,standard_application,web,2026-05-08,19,25000000,traffic,traffic_to_submission,abandoned_before_submit
E03968,standard_application,mobile_app,2026-05-26,22,27000000,traffic,traffic_to_submission,abandoned_before_submit
E03969,express_application,agent_referral,2026-05-22,21,9000000,traffic,traffic_to_submission,no_partner_selected
E03970,premium_application,agent_referral,2026-05-04,19,135000000,traffic,traffic_to_submission,did_not_submit
E03971,standard_application,web,2026-05-10,19,48000000,traffic,traffic_to_submission,did_not_submit
E03972,express_application,web,2026-05-06,19,11000000,traffic,traffic_to_submission,abandoned_before_submit
E03973,partner_application,mobile_app,2026-05-13,20,10000000,submitted,submission_to_approval,docs_invalid
E03974,premium_application,agent_referral,2026-05-28,22,140000000,traffic,traffic_to_submission,abandoned_before_submit
E03975,standard_application,agent_referral,2026-05-25,22,13000000,submitted,submission_to_approval,policy_check
E03976,standard_application,mobile_app,2026-05-29,22,56000000,traffic,traffic_to_submission,abandoned_before_submit
E03977,standard_application,mobile_app,2026-05-22,21,13000000,traffic,traffic_to_submission,duplicate_entry
E03978,standard_application,mobile_app,2026-05-14,20,24000000,traffic,traffic_to_submission,abandoned_before_submit
E03979,standard_application,agent_referral,2026-05-15,20,50000000,submitted,submission_to_approval,eligibility_check
E03980,premium_application,agent_referral,2026-05-31,22,13400000,completed,,
E03981,express_application,web,2026-05-26,22,12000000,traffic,traffic_to_submission,abandoned_before_submit
E03982,premium_application,mobile_app,2026-05-19,21,59000000,traffic,traffic_to_submission,did_not_submit
E03983,express_application,web,2026-05-21,21,6000000,traffic,traffic_to_submission,abandoned_before_submit
E03984,partner_application,agent_referral,2026-05-25,22,24000000,submitted,submission_to_approval,eligibility_check
E03985,partner_application,agent_referral,2026-05-04,19,18000000,submitted,submission_to_approval,eligibility_check
E03986,standard_application,web,2026-05-17,20,20000000,traffic,traffic_to_submission,did_not_submit
E03987,partner_application,web,2026-05-25,22,18000000,traffic,traffic_to_submission,no_partner_selected
E03988,standard_application,mobile_app,2026-05-22,21,25000000,traffic,traffic_to_submission,duplicate_entry
E03989,premium_application,web,2026-05-17,20,142000000,traffic,traffic_to_submission,not_ready
E03990,standard_application,agent_referral,2026-05-14,20,51000000,traffic,traffic_to_submission,abandoned_before_submit
E03991,standard_application,agent_referral,2026-05-27,22,49000000,traffic,traffic_to_submission,did_not_submit
E03992,standard_application,web,2026-05-27,22,14000000,traffic,traffic_to_submission,duplicate_entry
E03993,partner_application,mobile_app,2026-05-08,19,5000000,traffic,traffic_to_submission,did_not_submit
E03994,premium_application,web,2026-05-31,22,55000000,traffic,traffic_to_submission,did_not_submit
E03995,partner_application,web,2026-05-30,22,24000000,traffic,traffic_to_submission,not_ready
E03996,express_application,mobile_app,2026-05-11,20,9000000,traffic,traffic_to_submission,abandoned_before_submit
E03997,express_application,mobile_app,2026-05-21,21,8000000,traffic,traffic_to_submission,no_partner_selected
E03998,express_application,web,2026-05-23,21,9000000,traffic,traffic_to_submission,duplicate_entry
E03999,express_application,agent_referral,2026-05-03,18,11000000,traffic,traffic_to_submission,did_not_submit
E04000,premium_application,web,2026-05-31,22,176000000,traffic,traffic_to_submission,abandoned_before_submit
E04001,standard_application,web,2026-05-23,21,19000000,traffic,traffic_to_submission,no_partner_selected
E04002,standard_application,mobile_app,2026-05-11,20,32000000,traffic,traffic_to_submission,not_ready
E04003,express_application,mobile_app,2026-05-29,22,7000000,traffic,traffic_to_submission,no_partner_selected
E04004,express_application,agent_referral,2026-05-07,19,11000000,submitted,submission_to_approval,docs_abandoned
E04005,premium_application,web,2026-05-14,20,158000000,traffic,traffic_to_submission,no_partner_selected
E04006,premium_application,mobile_app,2026-05-14,20,164000000,traffic,traffic_to_submission,did_not_submit
E04007,express_application,web,2026-05-19,21,16000000,traffic,traffic_to_submission,did_not_submit
E04008,standard_application,mobile_app,2026-05-17,20,44000000,traffic,traffic_to_submission,no_partner_selected
E04009,standard_application,web,2026-05-17,20,13400000,completed,,
E04010,standard_application,web,2026-05-16,20,38000000,traffic,traffic_to_submission,abandoned_before_submit
E04011,partner_application,web,2026-05-18,21,5000000,traffic,traffic_to_submission,no_partner_selected
E04012,partner_application,agent_referral,2026-05-21,21,28000000,submitted,submission_to_approval,policy_check
E04013,standard_application,mobile_app,2026-05-08,19,21000000,traffic,traffic_to_submission,no_partner_selected
E04014,express_application,web,2026-05-13,20,15000000,traffic,traffic_to_submission,abandoned_before_submit
E04015,standard_application,web,2026-05-29,22,28000000,traffic,traffic_to_submission,did_not_submit
E04016,express_application,mobile_app,2026-05-25,22,15000000,traffic,traffic_to_submission,did_not_submit
E04017,standard_application,mobile_app,2026-05-09,19,26000000,traffic,traffic_to_submission,no_partner_selected
E04018,express_application,web,2026-05-24,21,14000000,submitted,submission_to_approval,docs_abandoned
E04019,partner_application,web,2026-05-27,22,10000000,submitted,submission_to_approval,docs_invalid
E04020,partner_application,agent_referral,2026-05-01,18,7000000,submitted,submission_to_approval,eligibility_check
E04021,express_application,mobile_app,2026-05-25,22,6000000,traffic,traffic_to_submission,no_partner_selected
E04022,standard_application,web,2026-05-26,22,56000000,traffic,traffic_to_submission,not_ready
E04023,premium_application,mobile_app,2026-05-10,19,134000000,traffic,traffic_to_submission,did_not_submit
E04024,partner_application,mobile_app,2026-05-21,21,13400000,completed,,
E04025,premium_application,agent_referral,2026-05-14,20,13400000,completed,,
E04026,standard_application,web,2026-05-13,20,45000000,traffic,traffic_to_submission,no_partner_selected
E04027,express_application,web,2026-05-07,19,7000000,traffic,traffic_to_submission,did_not_submit
E04028,express_application,web,2026-05-08,19,5000000,submitted,submission_to_approval,eligibility_check
E04029,partner_application,mobile_app,2026-05-16,20,33000000,submitted,submission_to_approval,policy_check
E04030,express_application,agent_referral,2026-05-22,21,14000000,traffic,traffic_to_submission,not_ready
E04031,standard_application,mobile_app,2026-05-13,20,30000000,traffic,traffic_to_submission,did_not_submit
E04032,partner_application,agent_referral,2026-05-28,22,18000000,submitted,submission_to_approval,policy_check
E04033,standard_application,web,2026-05-20,21,36000000,traffic,traffic_to_submission,did_not_submit
E04034,partner_application,mobile_app,2026-05-05,19,30000000,traffic,traffic_to_submission,did_not_submit
E04035,express_application,web,2026-05-27,22,13000000,traffic,traffic_to_submission,abandoned_before_submit
E04036,standard_application,web,2026-05-29,22,13400000,completed,,
E04037,standard_application,web,2026-05-25,22,35000000,submitted,submission_to_approval,docs_invalid
E04038,express_application,mobile_app,2026-05-21,21,13000000,traffic,traffic_to_submission,did_not_submit
E04039,premium_application,agent_referral,2026-05-02,18,122000000,traffic,traffic_to_submission,abandoned_before_submit
E04040,premium_application,mobile_app,2026-05-11,20,73000000,traffic,traffic_to_submission,did_not_submit
E04041,partner_application,agent_referral,2026-05-01,18,7000000,submitted,submission_to_approval,docs_invalid
E04042,premium_application,mobile_app,2026-05-09,19,140000000,traffic,traffic_to_submission,not_ready
E04043,standard_application,web,2026-05-04,19,25000000,traffic,traffic_to_submission,no_partner_selected
E04044,standard_application,mobile_app,2026-05-21,21,26000000,traffic,traffic_to_submission,did_not_submit
E04045,standard_application,mobile_app,2026-05-12,20,39000000,traffic,traffic_to_submission,abandoned_before_submit
E04046,premium_application,web,2026-05-22,21,113000000,traffic,traffic_to_submission,did_not_submit
E04047,express_application,agent_referral,2026-05-29,22,11000000,traffic,traffic_to_submission,did_not_submit
E04048,standard_application,web,2026-05-28,22,48000000,traffic,traffic_to_submission,did_not_submit
E04049,express_application,mobile_app,2026-05-14,20,15000000,traffic,traffic_to_submission,did_not_submit
E04050,standard_application,web,2026-05-27,22,38000000,traffic,traffic_to_submission,not_ready
E04051,premium_application,agent_referral,2026-05-29,22,58000000,traffic,traffic_to_submission,did_not_submit
E04052,standard_application,agent_referral,2026-05-26,22,43000000,submitted,submission_to_approval,policy_check
E04053,standard_application,mobile_app,2026-05-31,22,48000000,traffic,traffic_to_submission,abandoned_before_submit
E04054,express_application,web,2026-05-26,22,16000000,traffic,traffic_to_submission,did_not_submit
E04055,express_application,mobile_app,2026-05-26,22,14000000,traffic,traffic_to_submission,not_ready
E04056,premium_application,mobile_app,2026-05-27,22,168000000,traffic,traffic_to_submission,did_not_submit
E04057,partner_application,mobile_app,2026-05-06,19,11000000,traffic,traffic_to_submission,did_not_submit
E04058,partner_application,mobile_app,2026-05-03,18,26000000,traffic,traffic_to_submission,not_ready
E04059,standard_application,agent_referral,2026-05-04,19,16000000,submitted,submission_to_approval,eligibility_check
E04060,standard_application,web,2026-05-08,19,16000000,traffic,traffic_to_submission,abandoned_before_submit
E04061,partner_application,mobile_app,2026-05-02,18,18000000,traffic,traffic_to_submission,did_not_submit
E04062,standard_application,mobile_app,2026-05-29,22,34000000,traffic,traffic_to_submission,did_not_submit
E04063,partner_application,mobile_app,2026-05-28,22,28000000,submitted,submission_to_approval,eligibility_check
E04064,express_application,web,2026-05-11,20,6000000,traffic,traffic_to_submission,not_ready
E04065,standard_application,web,2026-05-17,20,57000000,submitted,submission_to_approval,policy_check
E04066,partner_application,web,2026-05-23,21,12000000,traffic,traffic_to_submission,abandoned_before_submit
E04067,express_application,agent_referral,2026-05-23,21,16000000,traffic,traffic_to_submission,abandoned_before_submit
E04068,standard_application,agent_referral,2026-05-17,20,55000000,traffic,traffic_to_submission,did_not_submit
E04069,express_application,web,2026-05-29,22,3000000,traffic,traffic_to_submission,abandoned_before_submit
E04070,standard_application,mobile_app,2026-05-09,19,56000000,traffic,traffic_to_submission,not_ready
E04071,standard_application,agent_referral,2026-05-13,20,29000000,submitted,submission_to_approval,policy_check
E04072,standard_application,agent_referral,2026-05-11,20,13000000,traffic,traffic_to_submission,did_not_submit
E04073,express_application,web,2026-05-29,22,3000000,traffic,traffic_to_submission,abandoned_before_submit
E04074,partner_application,web,2026-05-31,22,15000000,traffic,traffic_to_submission,abandoned_before_submit
E04075,partner_application,mobile_app,2026-05-14,20,22000000,traffic,traffic_to_submission,not_ready
E04076,standard_application,mobile_app,2026-05-13,20,50000000,traffic,traffic_to_submission,abandoned_before_submit
E04077,standard_application,agent_referral,2026-05-08,19,37000000,submitted,submission_to_approval,docs_abandoned
E04078,standard_application,web,2026-05-19,21,52000000,traffic,traffic_to_submission,did_not_submit
E04079,premium_application,web,2026-05-28,22,81000000,traffic,traffic_to_submission,did_not_submit
E04080,partner_application,agent_referral,2026-05-25,22,33000000,submitted,submission_to_approval,policy_check
E04081,premium_application,mobile_app,2026-05-27,22,163000000,traffic,traffic_to_submission,not_ready
E04082,standard_application,agent_referral,2026-05-13,20,43000000,submitted,submission_to_approval,eligibility_check
E04083,standard_application,web,2026-05-20,21,13400000,completed,,
E04084,partner_application,web,2026-05-04,19,9000000,submitted,submission_to_approval,docs_invalid
E04085,express_application,mobile_app,2026-05-07,19,8000000,traffic,traffic_to_submission,did_not_submit
E04086,express_application,web,2026-05-10,19,7000000,traffic,traffic_to_submission,did_not_submit
E04087,express_application,web,2026-05-06,19,4000000,traffic,traffic_to_submission,no_partner_selected
E04088,premium_application,mobile_app,2026-05-25,22,76000000,traffic,traffic_to_submission,did_not_submit
E04089,standard_application,mobile_app,2026-05-24,21,42000000,traffic,traffic_to_submission,did_not_submit
E04090,standard_application,agent_referral,2026-05-15,20,42000000,traffic,traffic_to_submission,no_partner_selected
E04091,standard_application,web,2026-05-26,22,53000000,traffic,traffic_to_submission,did_not_submit
E04092,express_application,mobile_app,2026-05-05,19,14000000,traffic,traffic_to_submission,not_ready
E04093,express_application,mobile_app,2026-05-14,20,14000000,traffic,traffic_to_submission,abandoned_before_submit
E04094,premium_application,web,2026-05-31,22,180000000,traffic,traffic_to_submission,did_not_submit
E04095,express_application,agent_referral,2026-05-10,19,13000000,traffic,traffic_to_submission,no_partner_selected
E04096,partner_application,web,2026-05-14,20,18000000,traffic,traffic_to_submission,did_not_submit
E04097,premium_application,web,2026-05-17,20,86000000,traffic,traffic_to_submission,did_not_submit
E04098,partner_application,agent_referral,2026-05-27,22,29000000,submitted,submission_to_approval,eligibility_check
E04099,partner_application,mobile_app,2026-05-03,18,28000000,traffic,traffic_to_submission,abandoned_before_submit
E04100,express_application,web,2026-05-13,20,11000000,traffic,traffic_to_submission,duplicate_entry
E04101,standard_application,web,2026-05-04,19,48000000,submitted,submission_to_approval,eligibility_check
E04102,express_application,agent_referral,2026-05-07,19,12000000,submitted,submission_to_approval,policy_check
E04103,partner_application,web,2026-05-31,22,23000000,traffic,traffic_to_submission,did_not_submit
E04104,standard_application,agent_referral,2026-05-12,20,53000000,traffic,traffic_to_submission,did_not_submit
E04105,express_application,mobile_app,2026-05-05,19,12000000,traffic,traffic_to_submission,did_not_submit
E04106,express_application,agent_referral,2026-05-04,19,6000000,submitted,submission_to_approval,policy_check
E04107,premium_application,web,2026-05-01,18,132000000,traffic,traffic_to_submission,did_not_submit
E04108,partner_application,mobile_app,2026-05-27,22,12000000,traffic,traffic_to_submission,did_not_submit
E04109,premium_application,web,2026-05-17,20,152000000,traffic,traffic_to_submission,abandoned_before_submit
E04110,standard_application,mobile_app,2026-05-15,20,31000000,traffic,traffic_to_submission,did_not_submit
E04111,partner_application,mobile_app,2026-05-22,21,12000000,submitted,submission_to_approval,eligibility_check
E04112,express_application,mobile_app,2026-05-25,22,5000000,traffic,traffic_to_submission,not_ready
E04113,standard_application,mobile_app,2026-05-28,22,18000000,traffic,traffic_to_submission,abandoned_before_submit
E04114,partner_application,agent_referral,2026-05-20,21,19000000,submitted,submission_to_approval,docs_invalid
E04115,express_application,web,2026-05-03,18,11000000,submitted,submission_to_approval,policy_check
E04116,premium_application,mobile_app,2026-05-31,22,109000000,traffic,traffic_to_submission,abandoned_before_submit
E04117,partner_application,agent_referral,2026-05-13,20,18000000,submitted,submission_to_approval,eligibility_check
E04118,premium_application,web,2026-05-26,22,139000000,traffic,traffic_to_submission,did_not_submit
E04119,express_application,agent_referral,2026-05-30,22,13000000,traffic,traffic_to_submission,not_ready
E04120,partner_application,agent_referral,2026-05-26,22,13000000,submitted,submission_to_approval,policy_check
E04121,partner_application,agent_referral,2026-05-30,22,15000000,submitted,submission_to_approval,eligibility_check
E04122,express_application,agent_referral,2026-05-17,20,11000000,submitted,submission_to_approval,docs_abandoned
E04123,express_application,agent_referral,2026-05-06,19,8000000,traffic,traffic_to_submission,not_ready
E04124,standard_application,agent_referral,2026-05-21,21,53000000,traffic,traffic_to_submission,not_ready
E04125,express_application,mobile_app,2026-05-15,20,12000000,traffic,traffic_to_submission,did_not_submit
E04126,standard_application,mobile_app,2026-05-06,19,59000000,traffic,traffic_to_submission,no_partner_selected
E04127,partner_application,agent_referral,2026-05-03,18,9000000,submitted,submission_to_approval,policy_check
E04128,express_application,agent_referral,2026-05-20,21,13000000,traffic,traffic_to_submission,duplicate_entry
E04129,standard_application,mobile_app,2026-05-27,22,14000000,traffic,traffic_to_submission,abandoned_before_submit
E04130,premium_application,agent_referral,2026-05-07,19,78000000,submitted,submission_to_approval,policy_check
E04131,premium_application,mobile_app,2026-05-17,20,146000000,traffic,traffic_to_submission,not_ready
E04132,partner_application,mobile_app,2026-05-29,22,25000000,traffic,traffic_to_submission,did_not_submit
E04133,partner_application,mobile_app,2026-05-04,19,23000000,traffic,traffic_to_submission,did_not_submit
E04134,partner_application,web,2026-05-18,21,13000000,submitted,submission_to_approval,eligibility_check
E04135,premium_application,web,2026-05-08,19,157000000,traffic,traffic_to_submission,abandoned_before_submit
E04136,premium_application,mobile_app,2026-05-05,19,104000000,traffic,traffic_to_submission,did_not_submit
E04137,standard_application,mobile_app,2026-05-18,21,24000000,traffic,traffic_to_submission,did_not_submit
E04138,standard_application,mobile_app,2026-05-12,20,12000000,traffic,traffic_to_submission,not_ready
E04139,express_application,web,2026-05-05,19,13000000,traffic,traffic_to_submission,duplicate_entry
E04140,partner_application,agent_referral,2026-05-19,21,26000000,submitted,submission_to_approval,policy_check
E04141,partner_application,agent_referral,2026-05-06,19,35000000,submitted,submission_to_approval,docs_abandoned
E04142,express_application,agent_referral,2026-05-25,22,6000000,traffic,traffic_to_submission,not_ready
E04143,partner_application,web,2026-05-16,20,11000000,submitted,submission_to_approval,docs_invalid
E04144,express_application,mobile_app,2026-05-25,22,10000000,traffic,traffic_to_submission,did_not_submit
E04145,standard_application,agent_referral,2026-05-19,21,42000000,traffic,traffic_to_submission,no_partner_selected
E04146,standard_application,web,2026-05-18,21,47000000,traffic,traffic_to_submission,did_not_submit
E04147,express_application,agent_referral,2026-05-19,21,12000000,traffic,traffic_to_submission,abandoned_before_submit
E04148,premium_application,web,2026-05-11,20,97000000,traffic,traffic_to_submission,did_not_submit
E04149,partner_application,web,2026-05-01,18,14000000,traffic,traffic_to_submission,abandoned_before_submit
E04150,express_application,web,2026-05-06,19,14000000,traffic,traffic_to_submission,abandoned_before_submit
E04151,standard_application,web,2026-05-10,19,29000000,traffic,traffic_to_submission,did_not_submit
E04152,premium_application,web,2026-05-22,21,164000000,traffic,traffic_to_submission,did_not_submit
E04153,standard_application,mobile_app,2026-05-23,21,41000000,traffic,traffic_to_submission,not_ready
E04154,partner_application,agent_referral,2026-05-06,19,19000000,submitted,submission_to_approval,docs_invalid
E04155,standard_application,mobile_app,2026-05-05,19,44000000,traffic,traffic_to_submission,no_partner_selected
E04156,partner_application,mobile_app,2026-05-07,19,18000000,traffic,traffic_to_submission,not_ready
E04157,partner_application,agent_referral,2026-05-15,20,33000000,submitted,submission_to_approval,policy_check
E04158,standard_application,web,2026-05-13,20,54000000,traffic,traffic_to_submission,not_ready
E04159,standard_application,mobile_app,2026-05-28,22,31000000,traffic,traffic_to_submission,did_not_submit
E04160,premium_application,mobile_app,2026-05-20,21,155000000,traffic,traffic_to_submission,abandoned_before_submit
E04161,standard_application,web,2026-05-02,18,52000000,traffic,traffic_to_submission,no_partner_selected
E04162,partner_application,web,2026-05-17,20,19000000,submitted,submission_to_approval,eligibility_check
E04163,partner_application,agent_referral,2026-05-29,22,33000000,submitted,submission_to_approval,policy_check
E04164,partner_application,agent_referral,2026-05-23,21,19000000,traffic,traffic_to_submission,not_ready
E04165,standard_application,mobile_app,2026-05-18,21,28000000,traffic,traffic_to_submission,did_not_submit
E04166,premium_application,mobile_app,2026-05-07,19,165000000,traffic,traffic_to_submission,did_not_submit
E04167,standard_application,agent_referral,2026-05-15,20,25000000,submitted,submission_to_approval,docs_invalid
E04168,partner_application,web,2026-05-24,21,8000000,traffic,traffic_to_submission,duplicate_entry
E04169,premium_application,agent_referral,2026-05-03,18,132000000,submitted,submission_to_approval,policy_check
E04170,standard_application,web,2026-05-15,20,32000000,traffic,traffic_to_submission,did_not_submit
E04171,partner_application,web,2026-05-05,19,9000000,traffic,traffic_to_submission,did_not_submit
E04172,express_application,mobile_app,2026-05-25,22,16000000,traffic,traffic_to_submission,no_partner_selected
E04173,premium_application,web,2026-05-18,21,69000000,traffic,traffic_to_submission,did_not_submit
E04174,partner_application,agent_referral,2026-05-24,21,25000000,submitted,submission_to_approval,policy_check
E04175,express_application,web,2026-05-12,20,12000000,traffic,traffic_to_submission,not_ready
E04176,standard_application,agent_referral,2026-05-25,22,52000000,traffic,traffic_to_submission,did_not_submit
E04177,standard_application,web,2026-05-23,21,34000000,traffic,traffic_to_submission,did_not_submit
E04178,standard_application,web,2026-05-21,21,49000000,traffic,traffic_to_submission,did_not_submit
E04179,premium_application,mobile_app,2026-05-31,22,135000000,traffic,traffic_to_submission,did_not_submit
E04180,premium_application,mobile_app,2026-05-27,22,150000000,traffic,traffic_to_submission,abandoned_before_submit
E04181,standard_application,mobile_app,2026-05-19,21,51000000,traffic,traffic_to_submission,abandoned_before_submit
E04182,express_application,web,2026-05-22,21,11000000,traffic,traffic_to_submission,did_not_submit
E04183,express_application,web,2026-05-11,20,3000000,traffic,traffic_to_submission,no_partner_selected
E04184,standard_application,agent_referral,2026-05-14,20,45000000,submitted,submission_to_approval,policy_check
E04185,standard_application,web,2026-05-05,19,27000000,submitted,submission_to_approval,policy_check
E04186,premium_application,mobile_app,2026-05-23,21,82000000,traffic,traffic_to_submission,did_not_submit
E04187,partner_application,agent_referral,2026-05-13,20,23000000,submitted,submission_to_approval,docs_invalid
E04188,standard_application,mobile_app,2026-05-30,22,42000000,traffic,traffic_to_submission,did_not_submit
E04189,premium_application,agent_referral,2026-05-07,19,177000000,submitted,submission_to_approval,eligibility_check
E04190,standard_application,web,2026-05-15,20,56000000,traffic,traffic_to_submission,no_partner_selected
E04191,premium_application,mobile_app,2026-05-26,22,102000000,traffic,traffic_to_submission,not_ready
E04192,express_application,agent_referral,2026-05-29,22,5000000,traffic,traffic_to_submission,did_not_submit
E04193,standard_application,web,2026-05-18,21,19000000,traffic,traffic_to_submission,did_not_submit
E04194,premium_application,mobile_app,2026-05-04,19,13400000,completed,,
E04195,premium_application,mobile_app,2026-05-16,20,120000000,traffic,traffic_to_submission,no_partner_selected
E04196,standard_application,mobile_app,2026-05-10,19,39000000,traffic,traffic_to_submission,no_partner_selected
E04197,partner_application,agent_referral,2026-05-11,20,13400000,completed,,
E04198,express_application,web,2026-05-06,19,6000000,traffic,traffic_to_submission,duplicate_entry
E04199,premium_application,web,2026-05-20,21,137000000,traffic,traffic_to_submission,no_partner_selected
E04200,partner_application,web,2026-05-25,22,21000000,traffic,traffic_to_submission,abandoned_before_submit
E04201,partner_application,agent_referral,2026-05-13,20,28000000,submitted,submission_to_approval,eligibility_check
E04202,partner_application,mobile_app,2026-05-29,22,31000000,traffic,traffic_to_submission,did_not_submit
E04203,partner_application,agent_referral,2026-05-15,20,6000000,traffic,traffic_to_submission,abandoned_before_submit
E04204,partner_application,mobile_app,2026-05-06,19,25000000,traffic,traffic_to_submission,duplicate_entry
E04205,standard_application,mobile_app,2026-05-29,22,22000000,traffic,traffic_to_submission,abandoned_before_submit
E04206,premium_application,mobile_app,2026-05-25,22,139000000,traffic,traffic_to_submission,no_partner_selected
E04207,standard_application,mobile_app,2026-05-09,19,44000000,traffic,traffic_to_submission,no_partner_selected
E04208,standard_application,mobile_app,2026-05-09,19,28000000,traffic,traffic_to_submission,no_partner_selected
E04209,express_application,mobile_app,2026-05-11,20,3000000,traffic,traffic_to_submission,abandoned_before_submit
E04210,standard_application,web,2026-05-26,22,60000000,traffic,traffic_to_submission,no_partner_selected
E04211,premium_application,agent_referral,2026-05-07,19,69000000,traffic,traffic_to_submission,abandoned_before_submit
E04212,premium_application,agent_referral,2026-05-19,21,84000000,traffic,traffic_to_submission,duplicate_entry
E04213,premium_application,agent_referral,2026-05-03,18,50000000,submitted,submission_to_approval,docs_invalid
E04214,standard_application,agent_referral,2026-05-08,19,17000000,traffic,traffic_to_submission,not_ready
E04215,partner_application,web,2026-05-19,21,31000000,traffic,traffic_to_submission,duplicate_entry
E04216,standard_application,agent_referral,2026-05-29,22,50000000,traffic,traffic_to_submission,abandoned_before_submit
E04217,express_application,mobile_app,2026-05-06,19,9000000,traffic,traffic_to_submission,abandoned_before_submit
E04218,standard_application,mobile_app,2026-05-11,20,14000000,traffic,traffic_to_submission,no_partner_selected
E04219,express_application,mobile_app,2026-05-16,20,5000000,traffic,traffic_to_submission,no_partner_selected
E04220,standard_application,mobile_app,2026-05-03,18,28000000,traffic,traffic_to_submission,not_ready
E04221,standard_application,web,2026-05-27,22,39000000,traffic,traffic_to_submission,abandoned_before_submit
E04222,partner_application,web,2026-05-22,21,23000000,traffic,traffic_to_submission,did_not_submit
E04223,premium_application,web,2026-05-25,22,115000000,traffic,traffic_to_submission,no_partner_selected
E04224,partner_application,agent_referral,2026-05-03,18,28000000,submitted,submission_to_approval,policy_check
E04225,express_application,mobile_app,2026-05-30,22,10000000,submitted,submission_to_approval,eligibility_check
E04226,express_application,mobile_app,2026-05-20,21,3000000,traffic,traffic_to_submission,did_not_submit
E04227,partner_application,agent_referral,2026-05-25,22,30000000,submitted,submission_to_approval,policy_check
E04228,standard_application,agent_referral,2026-05-19,21,24000000,traffic,traffic_to_submission,did_not_submit
E04229,premium_application,mobile_app,2026-05-02,18,75000000,traffic,traffic_to_submission,did_not_submit
E04230,express_application,web,2026-05-15,20,7000000,traffic,traffic_to_submission,no_partner_selected
E04231,premium_application,mobile_app,2026-05-31,22,112000000,traffic,traffic_to_submission,abandoned_before_submit
E04232,express_application,mobile_app,2026-05-29,22,4000000,submitted,submission_to_approval,eligibility_check
E04233,standard_application,mobile_app,2026-05-11,20,25000000,traffic,traffic_to_submission,no_partner_selected
E04234,standard_application,agent_referral,2026-05-08,19,46000000,traffic,traffic_to_submission,abandoned_before_submit
E04235,standard_application,mobile_app,2026-05-10,19,49000000,traffic,traffic_to_submission,abandoned_before_submit
E04236,standard_application,agent_referral,2026-05-29,22,28000000,submitted,submission_to_approval,docs_invalid
E04237,partner_application,agent_referral,2026-05-26,22,26000000,submitted,submission_to_approval,eligibility_check
E04238,partner_application,agent_referral,2026-05-01,18,29000000,traffic,traffic_to_submission,did_not_submit
E04239,premium_application,mobile_app,2026-05-28,22,133000000,submitted,submission_to_approval,policy_check
E04240,standard_application,agent_referral,2026-05-01,18,35000000,submitted,submission_to_approval,docs_abandoned
E04241,standard_application,mobile_app,2026-05-08,19,33000000,traffic,traffic_to_submission,abandoned_before_submit
E04242,standard_application,mobile_app,2026-05-25,22,45000000,traffic,traffic_to_submission,did_not_submit
E04243,standard_application,agent_referral,2026-05-27,22,35000000,submitted,submission_to_approval,docs_abandoned
E04244,partner_application,mobile_app,2026-05-17,20,17000000,submitted,submission_to_approval,docs_invalid
E04245,premium_application,web,2026-05-23,21,85000000,traffic,traffic_to_submission,did_not_submit
E04246,partner_application,mobile_app,2026-05-26,22,16000000,traffic,traffic_to_submission,did_not_submit
E04247,partner_application,agent_referral,2026-05-31,22,8000000,submitted,submission_to_approval,eligibility_check
E04248,standard_application,web,2026-05-21,21,16000000,traffic,traffic_to_submission,no_partner_selected
