disbursement_date,customer_id,disbursement_amount_vnd,status,product,region
2026-05-18,C002644,45694611,success,BNPL,Central
2026-05-18,C002645,56582935,success,CreditLine,Central
2026-05-18,C002646,9534411,success,AutoLoan,South
2026-05-18,C002647,17588766,success,BNPL,North
2026-05-18,C002648,58419905,success,BNPL,Central
2026-05-18,C002649,32935100,success,CreditLine,Central
2026-05-18,C002650,44113383,success,CashLoan,North
2026-05-18,C002651,29124953,success,CashLoan,Central
2026-05-18,C002652,12100407,success,AutoLoan,South
2026-05-18,C002653,70005402,success,BNPL,South
2026-05-18,C002654,47609619,success,CashLoan,South
2026-05-18,C002655,13902466,success,CashLoan,Central
2026-05-19,C002656,50614650,success,BNPL,North
2026-05-19,C002657,16263173,success,CreditLine,North
2026-05-19,C002658,38126213,success,CashLoan,North
2026-05-19,C002659,11791835,success,BNPL,North
2026-05-19,C002660,64942921,success,CreditLine,South
2026-05-19,C002661,55236633,success,CashLoan,South
2026-05-19,C002662,47349459,success,CreditLine,North
2026-05-19,C002663,61845546,success,BNPL,Central
2026-05-19,C002664,7868085,success,BNPL,Central
2026-05-19,C002665,15939915,success,BNPL,Central
2026-05-19,C002666,21760634,success,CashLoan,North
2026-05-19,C002667,10697524,success,AutoLoan,North
2026-05-19,C002668,4203535,success,CashLoan,North
2026-05-19,C002669,3556247,success,CreditLine,Central
2026-05-19,C002670,56399771,pending,AutoLoan,South
2026-05-19,C002671,12770716,success,CreditLine,South
2026-05-19,C002672,37682273,success,BNPL,South
2026-05-19,C002673,56258864,success,BNPL,South
2026-05-19,C002674,41491347,success,CreditLine,Central
2026-05-19,C002675,35246511,success,BNPL,North
2026-05-19,C002676,12048102,success,CashLoan,South
2026-05-19,C002677,30866400,pending,BNPL,Central
2026-05-19,C002678,62315508,success,BNPL,Central
2026-05-19,C002679,7086314,success,BNPL,South
2026-05-19,C002680,67971190,success,AutoLoan,North
2026-05-19,C002681,15301488,success,CashLoan,South
2026-05-19,C002682,31042866,success,AutoLoan,Central
2026-05-19,C002683,28740686,pending,AutoLoan,North
2026-05-19,C002684,11040424,success,BNPL,North
2026-05-19,C002685,63482885,success,CashLoan,North
2026-05-19,C002686,71921096,failed,AutoLoan,South
2026-05-19,C002687,47641656,success,BNPL,South
2026-05-19,C002688,55117646,success,BNPL,North
2026-05-19,C002689,28112181,success,BNPL,South
2026-05-19,C002690,34769850,success,AutoLoan,North
2026-05-19,C002691,8661788,success,AutoLoan,North
2026-05-19,C002692,71567640,success,BNPL,South
2026-05-19,C002693,38034297,success,CreditLine,North
2026-05-19,C002694,38245994,success,CreditLine,Central
2026-05-19,C002695,18570238,success,CashLoan,South
2026-05-19,C002696,46787269,success,BNPL,North
2026-05-19,C002697,68577155,success,AutoLoan,North
2026-05-19,C002698,61546147,success,CreditLine,South
2026-05-19,C002699,15072685,success,BNPL,South
2026-05-19,C002700,77700459,success,CashLoan,Central
2026-05-19,C002701,68986979,success,BNPL,South
2026-05-19,C002702,39458652,success,CreditLine,North
2026-05-19,C002703,59211367,failed,BNPL,North
2026-05-19,C002704,28201787,success,BNPL,South
2026-05-19,C002705,75861431,success,CashLoan,Central
2026-05-19,C002706,78474171,success,AutoLoan,South
2026-05-19,C002707,62182692,success,AutoLoan,South
2026-05-19,C002708,33362652,failed,CashLoan,Central
2026-05-19,C002709,41136948,success,CashLoan,South
2026-05-19,C002710,59347543,success,BNPL,Central
2026-05-20,C002711,52868295,success,CashLoan,Central
2026-05-20,C002712,54515741,success,AutoLoan,South
2026-05-20,C002713,60541075,success,AutoLoan,Central
2026-05-20,C002714,62431295,failed,AutoLoan,North
2026-05-20,C002715,63819120,success,AutoLoan,South
2026-05-20,C002716,51771977,success,CashLoan,Central
2026-05-20,C002717,71794451,success,CashLoan,Central
2026-05-20,C002718,35794473,success,BNPL,South
2026-05-20,C002719,9233846,success,CashLoan,South
2026-05-20,C002720,75789811,failed,CreditLine,North
2026-05-20,C002721,11544423,success,AutoLoan,South
2026-05-20,C002722,6147323,success,BNPL,South
2026-05-20,C002723,46026865,success,BNPL,North
2026-05-20,C002724,78556374,success,CashLoan,South
2026-05-20,C002725,39843996,pending,BNPL,South
2026-05-20,C002726,61588214,success,CreditLine,Central
2026-05-20,C002727,41774579,success,CreditLine,North
2026-05-20,C002728,7879426,success,AutoLoan,Central
2026-05-20,C002729,41611657,success,AutoLoan,South
2026-05-20,C002730,43956644,success,CreditLine,Central
2026-05-20,C002731,50813247,failed,CashLoan,North
2026-05-20,C002732,71676547,success,CashLoan,North
2026-05-20,C002733,33082552,success,CreditLine,North
2026-05-20,C002734,11421098,success,CashLoan,South
2026-05-20,C002735,14392461,success,BNPL,South
2026-05-20,C002736,76312067,success,CreditLine,Central
2026-05-20,C002737,77657244,success,BNPL,Central
2026-05-20,C002738,29695919,success,CashLoan,Central
2026-05-20,C002739,17557670,success,BNPL,South
2026-05-20,C002740,52639746,success,CreditLine,South
2026-05-20,C002741,52745944,success,AutoLoan,South
2026-05-20,C002742,54270861,success,AutoLoan,Central
2026-05-20,C002743,26414340,success,CreditLine,North
2026-05-20,C002744,63773613,success,AutoLoan,Central
2026-05-20,C002745,77745751,pending,CashLoan,North
2026-05-20,C002746,30190308,success,BNPL,South
2026-05-20,C002747,74158136,failed,CreditLine,North
2026-05-20,C002748,77936868,failed,BNPL,North
2026-05-20,C002749,21318709,success,CreditLine,South
2026-05-20,C002750,12738460,success,CreditLine,North
2026-05-20,C002751,18796962,failed,CashLoan,South
2026-05-20,C002752,27404669,success,BNPL,Central
2026-05-20,C002753,37529040,success,CreditLine,North
2026-05-21,C002754,34151299,success,BNPL,Central
2026-05-21,C002755,74441469,success,CashLoan,South
2026-05-21,C002756,45053210,success,CreditLine,South
2026-05-21,C002757,57319754,success,CreditLine,South
2026-05-21,C002758,54350355,success,AutoLoan,Central
2026-05-21,C002759,56064317,failed,AutoLoan,North
2026-05-21,C002760,13735593,success,CashLoan,Central
2026-05-21,C002761,4909260,success,BNPL,Central
2026-05-21,C002762,30519303,success,CashLoan,South
2026-05-21,C002763,52381074,success,BNPL,Central
2026-05-21,C002764,18070106,success,AutoLoan,South
2026-05-21,C002765,54709948,success,AutoLoan,North
2026-05-21,C002766,40765832,success,CashLoan,South
2026-05-21,C002767,30801994,success,AutoLoan,Central
2026-05-21,C002768,32730671,success,CreditLine,Central
2026-05-21,C002769,30054337,success,CashLoan,North
2026-05-21,C002770,59044708,success,AutoLoan,Central
2026-05-21,C002771,25224819,failed,AutoLoan,South
2026-05-21,C002772,72025019,success,CashLoan,North
2026-05-21,C002773,18999351,success,CreditLine,North
2026-05-21,C002774,74852780,success,AutoLoan,North
2026-05-21,C002775,3509652,success,CreditLine,Central
2026-05-21,C002776,16466761,success,BNPL,North
2026-05-21,C002777,17322494,success,CreditLine,South
2026-05-21,C002778,40775092,success,CreditLine,Central
2026-05-21,C002779,46064641,success,BNPL,North
2026-05-21,C002780,63923905,success,CreditLine,Central
2026-05-21,C002781,76614047,success,AutoLoan,North
2026-05-21,C002782,53343598,success,AutoLoan,North
2026-05-21,C002783,40875260,failed,BNPL,North
2026-05-21,C002784,12190309,success,AutoLoan,North
2026-05-21,C002785,49114631,success,AutoLoan,South
2026-05-21,C002786,36577275,success,AutoLoan,South
2026-05-21,C002787,66007621,success,CashLoan,Central
2026-05-21,C002788,15539236,success,BNPL,Central
2026-05-21,C002789,38500385,failed,BNPL,Central
2026-05-21,C002790,15574781,success,CreditLine,Central
2026-05-21,C002791,51991029,success,CashLoan,Central
2026-05-21,C002792,25458135,success,CashLoan,South
2026-05-21,C002793,17923742,success,BNPL,North
2026-05-21,C002794,49104711,success,CreditLine,Central
2026-05-21,C002795,66665293,failed,CreditLine,Central
2026-05-21,C002796,55779166,failed,CreditLine,North
2026-05-21,C002797,44150364,success,BNPL,North
2026-05-21,C002798,13545107,success,CreditLine,Central
2026-05-21,C002799,34723576,success,CashLoan,North
2026-05-21,C002800,14900728,success,BNPL,South
2026-05-21,C002801,50233983,success,CashLoan,Central
2026-05-21,C002802,38457834,success,CashLoan,North
2026-05-21,C002803,74102550,success,CreditLine,Central
2026-05-21,C002804,56210904,success,AutoLoan,South
2026-05-21,C002805,43280325,success,BNPL,South
2026-05-21,C002806,26460687,pending,CashLoan,North
2026-05-21,C002807,12911014,failed,BNPL,South
2026-05-21,C002808,20446231,success,BNPL,North
2026-05-22,C002809,35709990,pending,CashLoan,North
2026-05-22,C002810,4448093,success,AutoLoan,North
2026-05-22,C002811,18119026,success,CashLoan,Central
2026-05-22,C002812,12157010,success,CashLoan,North
2026-05-22,C002813,26226727,success,CashLoan,North
2026-05-22,C002814,73847551,success,BNPL,North
2026-05-22,C002815,54636249,success,CashLoan,North
2026-05-22,C002816,68131337,success,CreditLine,Central
2026-05-22,C002817,15362914,success,BNPL,South
2026-05-22,C002818,46908122,success,CashLoan,South
2026-05-22,C002819,19708851,success,CreditLine,North
2026-05-22,C002820,72427842,success,CashLoan,South
2026-05-22,C002821,10598800,success,AutoLoan,Central
2026-05-22,C002822,56756233,success,AutoLoan,South
2026-05-22,C002823,76746575,success,CreditLine,Central
2026-05-22,C002824,35655072,success,BNPL,Central
2026-05-22,C002825,11689101,success,CashLoan,Central
2026-05-22,C002826,11494344,success,AutoLoan,Central
2026-05-22,C002827,57264280,success,CashLoan,North
2026-05-22,C002828,28264886,success,AutoLoan,Central
2026-05-22,C002829,38184824,failed,CreditLine,South
2026-05-22,C002830,78165786,success,BNPL,South
2026-05-22,C002831,34360730,success,BNPL,North
2026-05-22,C002832,71896107,success,CreditLine,North
2026-05-22,C002833,3984510,failed,AutoLoan,South
2026-05-22,C002834,11098235,success,CashLoan,North
2026-05-22,C002835,14039302,success,CashLoan,South
2026-05-22,C002836,74247354,success,CashLoan,Central
2026-05-22,C002837,78090977,success,BNPL,South
2026-05-22,C002838,67990271,success,CashLoan,North
2026-05-22,C002839,67534403,failed,AutoLoan,Central
2026-05-22,C002840,61890909,pending,CreditLine,South
2026-05-22,C002841,75628329,success,AutoLoan,South
2026-05-22,C002842,49443738,success,AutoLoan,South
2026-05-22,C002843,24474578,pending,AutoLoan,North
2026-05-22,C002844,12408634,success,AutoLoan,North
2026-05-22,C002845,51384569,success,CashLoan,North
2026-05-22,C002846,59810473,success,AutoLoan,South
2026-05-22,C002847,5059664,success,AutoLoan,South
2026-05-22,C002848,55298735,success,CreditLine,South
2026-05-22,C002849,50988911,pending,CashLoan,South
2026-05-22,C002850,60873950,pending,AutoLoan,Central
2026-05-22,C002851,18548745,success,AutoLoan,Central
2026-05-22,C002852,41869196,success,CreditLine,South
2026-05-22,C002853,45089742,pending,CashLoan,Central
2026-05-22,C002854,70769676,success,AutoLoan,Central
2026-05-22,C002855,27221058,success,AutoLoan,Central
2026-05-22,C002856,5770546,success,CreditLine,South
2026-05-22,C002857,15639106,success,BNPL,Central
2026-05-22,C002858,58110685,success,CashLoan,South
2026-05-22,C002859,54976892,success,AutoLoan,Central
2026-05-22,C002860,46293666,success,CashLoan,Central
2026-05-22,C002861,23281105,success,AutoLoan,South
2026-05-22,C002862,55089559,pending,CreditLine,Central
2026-05-22,C002863,7729645,success,CashLoan,North
2026-05-22,C002864,67443929,success,CashLoan,South
2026-05-22,C002865,29276752,success,AutoLoan,Central
2026-05-23,C002866,34718579,success,BNPL,North
2026-05-23,C002867,21065900,success,CashLoan,South
2026-05-23,C002868,8043518,success,CashLoan,Central
2026-05-23,C002869,16073001,success,CreditLine,North
2026-05-23,C002870,38490022,success,AutoLoan,Central
2026-05-23,C002871,4570975,success,CashLoan,Central
2026-05-23,C002872,32085794,success,CreditLine,South
2026-05-23,C002873,10524876,success,CashLoan,South
2026-05-23,C002874,54983569,success,AutoLoan,South
2026-05-23,C002875,65482202,failed,CreditLine,North
2026-05-23,C002876,50341746,success,AutoLoan,North
2026-05-23,C002877,41265281,success,BNPL,Central
2026-05-23,C002878,23416942,success,AutoLoan,North
2026-05-23,C002879,51092066,success,CashLoan,South
2026-05-23,C002880,28936530,success,AutoLoan,Central
2026-05-23,C002881,19149915,success,CreditLine,South
2026-05-23,C002882,64917756,success,CreditLine,North
2026-05-23,C002883,34902197,success,AutoLoan,South
2026-05-23,C002884,61785050,success,CashLoan,South
2026-05-23,C002885,57156536,success,AutoLoan,North
2026-05-23,C002886,53882078,pending,AutoLoan,Central
2026-05-23,C002887,75161545,success,AutoLoan,South
2026-05-23,C002888,58949360,success,BNPL,Central
2026-05-23,C002889,38611474,success,BNPL,South
2026-05-23,C002890,55768611,success,AutoLoan,Central
2026-05-24,C002891,66926507,success,BNPL,Central
2026-05-24,C002892,23553976,success,BNPL,Central
2026-05-24,C002893,55887827,success,AutoLoan,North
2026-05-24,C002894,11744010,success,CashLoan,North
2026-05-24,C002895,64372446,success,AutoLoan,Central
2026-05-24,C002896,46106525,success,AutoLoan,South
2026-05-24,C002897,72735482,success,BNPL,Central
2026-05-24,C002898,13505158,success,CreditLine,South
2026-05-24,C002899,45404370,success,CashLoan,South
2026-05-24,C002900,40409831,success,CashLoan,North
2026-05-24,C002901,27170667,success,CashLoan,Central
2026-05-24,C002902,72051539,failed,CashLoan,Central
2026-05-24,C002903,75623484,failed,BNPL,North
2026-05-24,C002904,11618792,failed,CashLoan,South
2026-05-24,C002905,54144719,success,CreditLine,Central
2026-05-24,C002906,71111494,success,CashLoan,Central
2026-05-24,C002907,28355015,success,AutoLoan,South
2026-05-24,C002908,60284841,success,BNPL,North
2026-05-24,C002909,11224679,success,CreditLine,Central
2026-05-24,C002910,34444917,success,CashLoan,Central
2026-05-25,C002911,56870565,success,CreditLine,South
2026-05-25,C002912,35631161,failed,BNPL,Central
2026-05-25,C002913,70716382,success,CreditLine,Central
2026-05-25,C002914,58106684,success,CashLoan,South
2026-05-25,C002915,77443997,success,CashLoan,South
2026-05-25,C002916,53991204,success,BNPL,Central
2026-05-25,C002917,45560048,success,CreditLine,South
2026-05-25,C002918,12398140,success,AutoLoan,Central
2026-05-25,C002919,3605690,success,CreditLine,Central
2026-05-25,C002920,9949275,pending,BNPL,Central
2026-05-25,C002921,19199759,success,AutoLoan,South
2026-05-25,C002922,27423195,pending,AutoLoan,North
2026-05-25,C002923,24100812,success,AutoLoan,Central
2026-05-25,C002924,59744531,success,AutoLoan,North
2026-05-25,C002925,66478866,failed,CreditLine,South
2026-05-25,C002926,8110277,success,CreditLine,Central
2026-05-25,C002927,56531177,pending,CashLoan,South
2026-05-25,C002928,52402623,success,AutoLoan,South
2026-05-25,C002929,13479101,success,BNPL,South
2026-05-25,C002930,26527160,success,CashLoan,North
2026-05-25,C002931,15152327,success,BNPL,South
2026-05-25,C002932,55803010,success,AutoLoan,Central
2026-05-25,C002933,70259949,success,CreditLine,North
2026-05-25,C002934,55934949,success,CreditLine,North
2026-05-25,C002935,9498719,success,BNPL,Central
2026-05-25,C002936,70482030,success,BNPL,North
2026-05-25,C002937,76004409,success,BNPL,North
2026-05-25,C002938,78007823,success,CreditLine,South
2026-05-25,C002939,68590977,success,AutoLoan,South
2026-05-25,C002940,36025559,success,BNPL,North
2026-05-25,C002941,76768530,success,CashLoan,North
2026-05-25,C002942,58330923,success,AutoLoan,South
2026-05-25,C002943,41049475,success,BNPL,North
2026-05-25,C002944,75846029,success,CreditLine,South
2026-05-25,C002945,41050948,success,AutoLoan,North
2026-05-25,C002946,49206374,success,BNPL,Central
2026-05-25,C002947,16888480,success,CashLoan,Central
2026-05-25,C002948,78161868,success,AutoLoan,North
2026-05-25,C002949,31462105,failed,AutoLoan,North
2026-05-25,C002950,3794658,success,CreditLine,South
2026-05-25,C002951,33611713,success,AutoLoan,South
2026-05-25,C002952,35593403,success,CreditLine,North
2026-05-25,C002953,10336515,success,CashLoan,Central
2026-05-25,C002954,74691974,success,CreditLine,South
2026-05-25,C002955,75327789,success,CashLoan,North
2026-05-25,C002956,22531579,success,AutoLoan,Central
2026-05-25,C002957,78269338,failed,CreditLine,North
2026-05-25,C002958,77540451,success,CashLoan,South
2026-05-26,C002959,16079720,success,CreditLine,Central
2026-05-26,C002960,13157804,success,AutoLoan,North
2026-05-26,C002961,23051262,success,CashLoan,North
2026-05-26,C002962,41439217,success,CreditLine,Central
2026-05-26,C002963,24785264,success,CreditLine,South
2026-05-26,C002964,27101794,success,CreditLine,South
2026-05-26,C002965,79581510,pending,BNPL,South
2026-05-26,C002966,68683591,success,AutoLoan,North
2026-05-26,C002967,17546836,success,BNPL,North
2026-05-26,C002968,5761393,success,BNPL,South
2026-05-26,C002969,38969228,success,AutoLoan,North
2026-05-26,C002970,36997015,failed,AutoLoan,Central
2026-05-26,C002971,40960118,failed,BNPL,North
2026-05-26,C002972,29919531,success,CreditLine,North
2026-05-26,C002973,67291431,pending,CreditLine,South
2026-05-26,C002974,71598878,success,BNPL,South
2026-05-26,C002975,79846350,success,BNPL,Central
2026-05-26,C002976,73871816,success,AutoLoan,South
2026-05-26,C002977,10261502,success,CashLoan,Central
2026-05-26,C002978,55461050,failed,CashLoan,Central
2026-05-26,C002979,31763989,success,CreditLine,North
2026-05-26,C002980,5223336,success,AutoLoan,Central
2026-05-26,C002981,51383468,success,CashLoan,Central
2026-05-26,C002982,77672329,success,AutoLoan,Central
2026-05-26,C002983,75951216,failed,BNPL,North
2026-05-26,C002984,69472470,success,CreditLine,Central
2026-05-26,C002985,64457316,pending,CashLoan,South
2026-05-26,C002986,76296314,success,CashLoan,Central
2026-05-26,C002987,22647620,success,AutoLoan,North
2026-05-26,C002988,4579426,success,BNPL,Central
2026-05-26,C002989,63020925,success,BNPL,North
2026-05-26,C002990,25988092,success,CreditLine,South
2026-05-26,C002991,49470547,success,CashLoan,Central
2026-05-26,C002992,42474298,success,AutoLoan,Central
2026-05-26,C002993,39685855,success,AutoLoan,North
2026-05-26,C002994,61249779,success,BNPL,Central
2026-05-26,C002995,51562841,success,CashLoan,South
2026-05-26,C002996,29314353,success,BNPL,South
2026-05-26,C002997,55840213,success,AutoLoan,South
2026-05-26,C002998,51476087,success,CashLoan,Central
2026-05-26,C002999,39052876,success,AutoLoan,Central
2026-05-26,C003000,14442703,success,CreditLine,North
2026-05-27,C003001,25752085,success,CashLoan,North
2026-05-27,C003002,42532917,success,AutoLoan,Central
2026-05-27,C003003,10275295,success,CreditLine,Central
2026-05-27,C003004,22624235,success,CashLoan,North
2026-05-27,C003005,60019744,success,BNPL,North
2026-05-27,C003006,67904056,success,CashLoan,Central
2026-05-27,C003007,70510161,success,CreditLine,South
2026-05-27,C003008,58755290,pending,AutoLoan,South
2026-05-27,C003009,65203223,success,BNPL,North
2026-05-27,C003010,17251729,pending,CreditLine,South
2026-05-27,C003011,11187460,success,CashLoan,North
2026-05-27,C003012,33409905,success,BNPL,South
2026-05-27,C003013,39738230,failed,AutoLoan,South
2026-05-27,C003014,77366893,success,AutoLoan,Central
2026-05-27,C003015,50624451,success,CreditLine,South
2026-05-27,C003016,54882842,failed,AutoLoan,Central
2026-05-27,C003017,9747905,success,CashLoan,North
2026-05-27,C003018,11617262,success,BNPL,North
2026-05-27,C003019,19110669,success,BNPL,South
2026-05-27,C003020,21617076,success,BNPL,North
2026-05-27,C003021,26170675,success,BNPL,Central
2026-05-27,C003022,35484700,success,BNPL,North
2026-05-27,C003023,59886150,success,AutoLoan,Central
2026-05-27,C003024,4511338,success,BNPL,North
2026-05-27,C003025,25702018,success,CashLoan,Central
2026-05-27,C003026,3606319,success,AutoLoan,Central
2026-05-27,C003027,68343452,failed,CreditLine,North
2026-05-27,C003028,40537231,success,AutoLoan,North
2026-05-27,C003029,58000355,success,CashLoan,Central
2026-05-27,C003030,47383058,success,CashLoan,Central
2026-05-27,C003031,71751544,success,AutoLoan,North
2026-05-27,C003032,41098737,success,CreditLine,Central
2026-05-27,C003033,56708611,success,BNPL,Central
2026-05-27,C003034,58918103,success,CreditLine,Central
2026-05-27,C003035,20871939,success,CreditLine,South
2026-05-27,C003036,68715941,failed,AutoLoan,North
2026-05-27,C003037,71004351,failed,AutoLoan,Central
2026-05-27,C003038,67147217,failed,CreditLine,Central
2026-05-27,C003039,64581139,success,BNPL,Central
2026-05-27,C003040,56183711,success,AutoLoan,North
2026-05-27,C003041,16343414,success,AutoLoan,North
2026-05-27,C003042,64098149,success,CreditLine,North
2026-05-27,C003043,19126336,success,CashLoan,Central
2026-05-27,C003044,70829770,success,BNPL,North
2026-05-27,C003045,66752049,success,CashLoan,North
2026-05-27,C003046,29005576,success,BNPL,North
2026-05-27,C003047,46272571,success,CreditLine,Central
2026-05-27,C003048,63436206,pending,CashLoan,South
2026-05-27,C003049,23596825,success,CashLoan,South
2026-05-28,C003050,75862615,success,CashLoan,North
2026-05-28,C003051,63187234,success,CashLoan,South
2026-05-28,C003052,6231646,success,BNPL,South
2026-05-28,C003053,12090570,success,CreditLine,North
2026-05-28,C003054,59082894,failed,AutoLoan,South
2026-05-28,C003055,41376107,success,BNPL,South
2026-05-28,C003056,31007741,success,CashLoan,North
2026-05-28,C003057,36811351,success,CashLoan,North
2026-05-28,C003058,67280629,success,CreditLine,Central
2026-05-28,C003059,41886750,success,CreditLine,Central
2026-05-28,C003060,58070380,success,CreditLine,South
2026-05-28,C003061,54204634,success,AutoLoan,North
2026-05-28,C003062,13625563,success,AutoLoan,Central
2026-05-28,C003063,72151024,success,CreditLine,North
2026-05-28,C003064,37078559,pending,CashLoan,South
2026-05-28,C003065,65081008,success,CashLoan,Central
2026-05-28,C003066,27239952,pending,BNPL,Central
2026-05-28,C003067,7733061,pending,CashLoan,South
2026-05-28,C003068,74033952,success,CashLoan,South
2026-05-28,C003069,78463624,success,CreditLine,Central
2026-05-28,C003070,33954216,failed,CreditLine,South
2026-05-28,C003071,60187707,success,CashLoan,Central
2026-05-28,C003072,72316056,success,BNPL,South
2026-05-28,C003073,34103231,success,BNPL,South
2026-05-28,C003074,51075695,success,AutoLoan,South
2026-05-28,C003075,29584297,success,AutoLoan,North
2026-05-28,C003076,70835050,success,CashLoan,South
2026-05-28,C003077,28755955,failed,BNPL,South
2026-05-28,C003078,79378145,success,BNPL,North
2026-05-28,C003079,42398713,success,CreditLine,South
2026-05-28,C003080,15322105,success,CreditLine,North
2026-05-28,C003081,67081631,success,AutoLoan,South
2026-05-28,C003082,11504026,success,CreditLine,Central
2026-05-28,C003083,51278193,success,CashLoan,North
2026-05-28,C003084,61255115,success,AutoLoan,Central
2026-05-28,C003085,47077516,success,AutoLoan,Central
2026-05-28,C003086,78687193,pending,BNPL,Central
2026-05-28,C003087,26038523,failed,BNPL,South
2026-05-28,C003088,32080260,failed,BNPL,North
2026-05-28,C003089,28244216,success,BNPL,Central
2026-05-29,C003090,14284600,success,AutoLoan,North
2026-05-29,C003091,10103143,success,BNPL,Central
2026-05-29,C003092,19538398,success,CreditLine,South
2026-05-29,C003093,43521681,success,AutoLoan,Central
2026-05-29,C003094,47991390,success,AutoLoan,Central
2026-05-29,C003095,56054375,success,AutoLoan,North
2026-05-29,C003096,14114655,success,AutoLoan,South
2026-05-29,C003097,38243885,failed,CashLoan,South
2026-05-29,C003098,19373475,success,CashLoan,South
2026-05-29,C003099,15076656,success,CreditLine,North
2026-05-29,C003100,49323216,success,CashLoan,North
2026-05-29,C003101,31458119,success,CashLoan,South
2026-05-29,C003102,14804447,success,CreditLine,Central
2026-05-29,C003103,26351026,success,CashLoan,North
2026-05-29,C003104,13944765,success,AutoLoan,North
2026-05-29,C003105,75135190,success,CreditLine,North
2026-05-29,C003106,17096939,failed,AutoLoan,North
2026-05-29,C003107,12419248,success,CashLoan,North
2026-05-29,C003108,35153286,success,CreditLine,South
2026-05-29,C003109,37832830,success,AutoLoan,Central
2026-05-29,C003110,67253419,success,BNPL,North
2026-05-29,C003111,41866817,success,AutoLoan,South
2026-05-29,C003112,37578754,failed,CreditLine,North
2026-05-29,C003113,64585494,failed,AutoLoan,Central
2026-05-29,C003114,20927315,success,CreditLine,South
2026-05-29,C003115,6528118,failed,AutoLoan,South
2026-05-29,C003116,24357882,success,BNPL,South
2026-05-29,C003117,4909914,success,CreditLine,South
2026-05-29,C003118,52677295,success,CashLoan,North
2026-05-29,C003119,76547961,success,CashLoan,South
2026-05-29,C003120,43175041,pending,AutoLoan,South
2026-05-29,C003121,72058549,success,BNPL,North
2026-05-29,C003122,24172114,success,BNPL,South
2026-05-29,C003123,67596642,success,AutoLoan,North
2026-05-29,C003124,65132918,success,CreditLine,Central
2026-05-29,C003125,48344763,success,CashLoan,Central
2026-05-29,C003126,36650341,success,CashLoan,South
2026-05-29,C003127,27438447,success,CashLoan,North
2026-05-29,C003128,78443530,success,BNPL,Central
2026-05-29,C003129,14090637,success,CashLoan,North
2026-05-29,C003130,26623154,success,BNPL,North
2026-05-29,C003131,50314608,success,BNPL,North
2026-05-29,C003132,57924148,success,AutoLoan,North
2026-05-29,C003133,27643192,success,CreditLine,Central
2026-05-29,C003134,31914513,success,CashLoan,North
2026-05-29,C003135,21450968,success,BNPL,Central
2026-05-29,C003136,42163838,success,AutoLoan,North
2026-05-29,C003137,23735139,success,AutoLoan,South
2026-05-30,C003138,40281206,success,BNPL,North
2026-05-30,C003139,23725299,success,CashLoan,North
2026-05-30,C003140,61749328,success,BNPL,Central
2026-05-30,C003141,46754914,success,CashLoan,South
2026-05-30,C003142,41533292,success,CreditLine,South
2026-05-30,C003143,78868771,success,AutoLoan,South
2026-05-30,C003144,37784134,success,AutoLoan,South
2026-05-30,C003145,25272208,success,CashLoan,North
2026-05-30,C003146,74880024,success,CreditLine,South
2026-05-30,C003147,22318449,failed,AutoLoan,Central
2026-05-30,C003148,67867777,success,CreditLine,North
2026-05-30,C003149,15429055,success,CashLoan,Central
2026-05-30,C003150,9908062,failed,CashLoan,North
2026-05-30,C003151,58830681,success,AutoLoan,North
2026-05-30,C003152,50004288,success,CreditLine,South
2026-05-30,C003153,23124761,pending,AutoLoan,Central
2026-05-30,C003154,21936477,success,CreditLine,North
2026-05-30,C003155,38404549,success,CreditLine,North
2026-05-30,C003156,73379404,success,CashLoan,South
2026-05-30,C003157,39692729,success,BNPL,Central
2026-05-30,C003158,45795880,failed,AutoLoan,Central
2026-05-31,C003159,63622503,success,CashLoan,South
2026-05-31,C003160,5382959,failed,AutoLoan,South
2026-05-31,C003161,12503000,success,CreditLine,Central
2026-05-31,C003162,16643371,pending,CashLoan,North
2026-05-31,C003163,38627324,success,AutoLoan,North
2026-05-31,C003164,20057098,success,CreditLine,South
2026-05-31,C003165,73947699,success,BNPL,North
2026-05-31,C003166,65853623,success,CreditLine,South
2026-05-31,C003167,20028371,success,CreditLine,North
2026-05-31,C003168,24618239,failed,BNPL,North
2026-05-31,C003169,18098683,success,AutoLoan,North
2026-05-31,C003170,69983549,success,AutoLoan,North
2026-05-31,C003171,45487459,success,BNPL,North
2026-05-31,C003172,48288672,pending,CashLoan,North
2026-05-31,C003173,22991085,success,BNPL,South
2026-05-31,C003174,59125212,success,BNPL,South
2026-05-31,C003175,4780047,failed,CreditLine,South
2026-05-31,C003176,46128930,success,CashLoan,Central
2026-05-31,C003177,52354404,success,CashLoan,Central
2026-05-31,C003178,36306209,success,CreditLine,North
2026-05-31,C003179,55373357,success,AutoLoan,Central
2026-05-31,C003180,42828782,success,BNPL,North
2026-06-01,C003181,35344779,success,CreditLine,North
2026-06-01,C003182,33173134,success,CashLoan,South
2026-06-01,C003183,65190814,failed,BNPL,South
2026-06-01,C003184,35634159,success,BNPL,North
2026-06-01,C003185,15665081,success,CashLoan,South
2026-06-01,C003186,51147691,success,AutoLoan,Central
2026-06-01,C003187,65220548,success,CreditLine,Central
2026-06-01,C003188,22030824,success,BNPL,Central
2026-06-01,C003189,67103848,success,BNPL,North
2026-06-01,C003190,62732709,success,AutoLoan,North
